"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051438","GO:0051438","regulation of ubiquitin-protein transferase activity","1/35","41/17284",0.024390243902439,12.0445993031359,3.1893127175916,0.0798378327744255,0.186907174402143,0.127688414718787,"RPS2",1
"GO:0007595","GO:0007595","lactation","1/35","42/17284",0.0238095238095238,11.7578231292517,3.14424841445684,0.0817055864050522,0.188359443468136,0.128680553920372,"COX2",1
"GO:0048246","GO:0048246","macrophage chemotaxis","1/35","42/17284",0.0238095238095238,11.7578231292517,3.14424841445684,0.0817055864050522,0.188359443468136,0.128680553920372,"RPL13A",1
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus","1/35","43/17284",0.0232558139534884,11.4843853820598,3.10068468481826,0.0835696569581099,0.189626610924131,0.129546238205401,"EEF1A1",1
"GO:0030595","GO:0030595","leukocyte chemotaxis","2/35","239/17284",0.00836820083682008,4.13245666467424,2.19658060841355,0.0841389598140183,0.189626610924131,0.129546238205401,"RPS19/RPL13A",2
"GO:0097529","GO:0097529","myeloid leukocyte migration","2/35","239/17284",0.00836820083682008,4.13245666467424,2.19658060841355,0.0841389598140183,0.189626610924131,0.129546238205401,"RPS19/RPL13A",2
"GO:0002183","GO:0002183","cytoplasmic translational initiation","1/35","44/17284",0.0227272727272727,11.2233766233766,3.05853668416507,0.0854300514831645,0.19111018924382,0.130559766789086,"RPL13A",1
"GO:0051602","GO:0051602","response to electrical stimulus","1/35","45/17284",0.0222222222222222,10.9739682539683,3.01772617387569,0.0872867770166965,0.193827990140017,0.132416472873626,"COX1",1
"GO:0042771","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","1/35","47/17284",0.0212765957446809,10.506990881459,2.93983388653926,0.09098924918983,0.200574841279771,0.137025684527135,"RPL26",1
"GO:0070849","GO:0070849","response to epidermal growth factor","1/35","48/17284",0.0208333333333333,10.2880952380952,2.90262319861187,0.092835009837179,0.203160673701652,0.138792234386629,"EEF1A1",1
"GO:0044788","GO:0044788","modulation by host of viral process","1/35","49/17284",0.0204081632653061,10.0781341107872,2.86649122383901,0.0946771295085471,0.205315099536353,0.140264062422883,"EEF1A1",1
"GO:0001906","GO:0001906","cell killing","2/35","257/17284",0.00778210116731518,3.84302390216787,2.06842429715925,0.095179185215528,0.205315099536353,0.140264062422883,"RPL30/RPS19",2
"GO:0046686","GO:0046686","response to cadmium ion","1/35","50/17284",0.02,9.87657142857143,2.83138440741166,0.0965156151753417,0.206721388531583,0.141224789655595,"CYTB",1
"GO:0010332","GO:0010332","response to gamma radiation","1/35","52/17284",0.0192307692307692,9.4967032967033,2.7640500829374,0.10018171231614,0.213062514925875,0.145556824417816,"RPL26",1
"GO:0048146","GO:0048146","positive regulation of fibroblast proliferation","1/35","53/17284",0.0188679245283019,9.31752021563342,2.73173259525646,0.10200933766833,0.215432307523327,0.147175783459644,"S100A6",1
"GO:0002548","GO:0002548","monocyte chemotaxis","1/35","54/17284",0.0185185185185185,9.14497354497355,2.70025976495311,0.103833356772364,0.216695173052031,0.148038528819094,"RPS19",1
"GO:0097305","GO:0097305","response to alcohol","2/35","271/17284",0.00738007380073801,3.64449130205588,1.97650520977599,0.104042384412399,0.216695173052031,0.148038528819094,"CYTB/RPL27",2
"GO:0060425","GO:0060425","lung morphogenesis","1/35","55/17284",0.0181818181818182,8.9787012987013,2.66959353464077,0.105653776535159,0.218544113106974,0.149301659703614,"RPL13A",1
"GO:0006826","GO:0006826","iron ion transport","1/35","56/17284",0.0178571428571429,8.81836734693877,2.63969822243111,0.107470603850806,0.220789948047234,0.150835935229201,"FTH1",1
"GO:1905517","GO:1905517","macrophage migration","1/35","60/17284",0.0166666666666667,8.23047619047619,2.5271856285723,0.114702126075975,0.23405433834422,0.159897700646452,"RPL13A",1
"GO:2001244","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","1/35","61/17284",0.0163934426229508,8.09555035128806,2.50068062351502,0.11650109411983,0.236129734390527,0.161315538307924,"RPL26",1
"GO:0030837","GO:0030837","negative regulation of actin filament polymerization","1/35","63/17284",0.0158730158730159,7.83854875283447,2.44943920537527,0.120088382960304,0.241777944360079,0.165174196913822,"TMSB10",1
"GO:0006959","GO:0006959","humoral immune response","2/35","298/17284",0.00671140939597315,3.31428571428571,1.81526975919486,0.121742730193361,0.243485460386721,0.166340711871026,"RPL30/RPS19",2
"GO:0032507","GO:0032507","maintenance of protein location in cell","1/35","67/17284",0.0149253731343284,7.37057569296375,2.35341744225139,0.127220561748381,0.252767168736915,0.172681648910545,"TMSB10",1
"GO:0006414","GO:0006414","translational elongation","1/35","71/17284",0.0140845070422535,6.95533199195171,2.2650014957695,0.134296568920435,0.265082116431185,0.18109478849952,"EEF1A1",1
"GO:0006879","GO:0006879","intracellular iron ion homeostasis","1/35","72/17284",0.0138888888888889,6.85873015873016,2.2439630496474,0.136056844298799,0.26556968035409,0.181427875041484,"FTH1",1
"GO:0071479","GO:0071479","cellular response to ionizing radiation","1/35","73/17284",0.0136986301369863,6.76477495107632,2.22332198012,0.137813642488989,0.26556968035409,0.181427875041484,"RPL26",1
"GO:2000134","GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","1/35","73/17284",0.0136986301369863,6.76477495107632,2.22332198012,0.137813642488989,0.26556968035409,0.181427875041484,"RPL26",1
"GO:0060326","GO:0060326","cell chemotaxis","2/35","322/17284",0.0062111801242236,3.06725820763088,1.68673073029775,0.138061058992027,0.26556968035409,0.181427875041484,"RPS19/RPL13A",2
"GO:0042742","GO:0042742","defense response to bacterium","2/35","327/17284",0.00611620795107034,3.02035823503713,1.66145802773791,0.141521630528357,0.270503369744074,0.184798398291525,"RPL30/RPS19",2
"GO:0030330","GO:0030330","DNA damage response, signal transduction by p53 class mediator","1/35","76/17284",0.0131578947368421,6.49774436090226,2.16365376750212,0.143063240539403,0.271730180144024,0.185636512053777,"RPL26",1
"GO:0032272","GO:0032272","negative regulation of protein polymerization","1/35","78/17284",0.0128205128205128,6.33113553113553,2.1256349963394,0.146545708531894,0.275923867917513,0.188501492198789,"TMSB10",1
"GO:0048872","GO:0048872","homeostasis of number of cells","2/35","335/17284",0.00597014925373134,2.9482302771855,1.62200533414119,0.147098485876555,0.275923867917513,0.188501492198789,"RPS14/RPS19",2
"GO:1902807","GO:1902807","negative regulation of cell cycle G1/S phase transition","1/35","79/17284",0.0126582278481013,6.25099457504521,2.10712064792592,0.14828178316873,0.276426534055286,0.188844896043346,"RPL26",1
"GO:0010038","GO:0010038","response to metal ion","2/35","344/17284",0.00581395348837209,2.87109634551495,1.5789933278987,0.153428046055134,0.284265459562273,0.194200174535397,"COX1/CYTB",2
"GO:0072332","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","1/35","84/17284",0.0119047619047619,5.87891156462585,2.01911005607501,0.156910826113064,0.288945545647227,0.19739744491759,"RPL26",1
"GO:0006446","GO:0006446","regulation of translational initiation","1/35","86/17284",0.0116279069767442,5.7421926910299,1.98587119394317,0.16033861150689,0.293043843688275,0.200197258148839,"RPL13A",1
"GO:0002532","GO:0002532","production of molecular mediator involved in inflammatory response","1/35","87/17284",0.0114942528735632,5.67619047619048,1.9696411081215,0.162047423496497,0.293043843688275,0.200197258148839,"RPS19",1
"GO:0044773","GO:0044773","mitotic DNA damage checkpoint signaling","1/35","87/17284",0.0114942528735632,5.67619047619048,1.9696411081215,0.162047423496497,0.293043843688275,0.200197258148839,"RPL26",1
"GO:0051851","GO:0051851","modulation by host of symbiont process","1/35","89/17284",0.0112359550561798,5.54863563402889,1.93792376517179,0.165454918538871,0.296943479959072,0.202861352638474,"EEF1A1",1
"GO:0034644","GO:0034644","cellular response to UV","1/35","90/17284",0.0111111111111111,5.48698412698413,1.922422995601,0.167153614546497,0.296943479959072,0.202861352638474,"RPL26",1
"GO:0045824","GO:0045824","negative regulation of innate immune response","1/35","90/17284",0.0111111111111111,5.48698412698413,1.922422995601,0.167153614546497,0.296943479959072,0.202861352638474,"RPS19",1
"GO:0044774","GO:0044774","mitotic DNA integrity checkpoint signaling","1/35","91/17284",0.010989010989011,5.42668759811617,1.90715224942364,0.168848951494902,0.297707298387789,0.203383166552829,"RPL26",1
"GO:0031123","GO:0031123","RNA 3'-end processing","1/35","92/17284",0.0108695652173913,5.36770186335404,1.89210539714142,0.170540935831416,0.297707298387789,0.203383166552829,"RPS21",1
"GO:0033273","GO:0033273","response to vitamin","1/35","92/17284",0.0108695652173913,5.36770186335404,1.89210539714142,0.170540935831416,0.297707298387789,0.203383166552829,"CYTB",1
"GO:0007589","GO:0007589","body fluid secretion","1/35","94/17284",0.0106382978723404,5.25349544072948,1.8626599905628,0.17391487239811,0.300127379795596,0.205036481143035,"COX2",1
"GO:0045185","GO:0045185","maintenance of protein location","1/35","94/17284",0.0106382978723404,5.25349544072948,1.8626599905628,0.17391487239811,0.300127379795596,0.205036481143035,"TMSB10",1
"GO:0071346","GO:0071346","cellular response to type II interferon","1/35","98/17284",0.0102040816326531,5.03906705539359,1.8062103370013,0.180622796541939,0.309932298611736,0.211734857190311,"RPL13A",1
"GO:0000041","GO:0000041","transition metal ion transport","1/35","100/17284",0.01,4.93828571428571,1.77912603140176,0.183956886224885,0.313869941468448,0.214424916444112,"FTH1",1
"GO:0006979","GO:0006979","response to oxidative stress","2/35","394/17284",0.0050761421319797,2.50674401740392,1.36280710136371,0.189489277742031,0.321493044258952,0.219632752439019,"COX1/ND1",2
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","1/35","106/17284",0.00943396226415094,4.65876010781671,1.70201034217762,0.193880274371121,0.325322124757778,0.222248645704163,"RPL26",1
"GO:0050900","GO:0050900","leukocyte migration","2/35","400/17284",0.005,2.46914285714286,1.33911531804499,0.193900604160265,0.325322124757778,0.222248645704163,"RPS19/RPL13A",2
"GO:0021549","GO:0021549","cerebellum development","1/35","109/17284",0.00917431192660551,4.5305373525557,1.66558696278959,0.198797909587174,0.331695959642689,0.226603025757989,"COX1",1
"GO:0031398","GO:0031398","positive regulation of protein ubiquitination","1/35","112/17284",0.00892857142857143,4.40918367346939,1.63046168448751,0.203686397412525,0.337985120981222,0.230899559819866,"RPS2",1
"GO:0001824","GO:0001824","blastocyst development","1/35","118/17284",0.00847457627118644,4.18498789346247,1.56378074560324,0.213376600787309,0.350941072554608,0.239750610737899,"RPL13",1
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","2/35","428/17284",0.00467289719626168,2.30761014686248,1.2339129756868,0.214663200241255,0.350941072554608,0.239750610737899,"TMSB10/RPL13A",2
"GO:0022037","GO:0022037","metencephalon development","1/35","119/17284",0.00840336134453781,4.14981992797119,1.55309824586581,0.214980458352988,0.350941072554608,0.239750610737899,"COX1",1
"GO:0034341","GO:0034341","response to type II interferon","1/35","121/17284",0.00826446280991736,4.08122786304605,1.53208029338203,0.218178648950205,0.352352684400867,0.240714974355419,"RPL13A",1
"GO:0071482","GO:0071482","cellular response to light stimulus","1/35","121/17284",0.00826446280991736,4.08122786304605,1.53208029338203,0.218178648950205,0.352352684400867,0.240714974355419,"RPL26",1
"GO:0002832","GO:0002832","negative regulation of response to biotic stimulus","1/35","123/17284",0.00813008130081301,4.01486643437863,1.51150978417711,0.221364180831395,0.35375295402976,0.241671589368536,"RPS19",1
"GO:0009410","GO:0009410","response to xenobiotic stimulus","2/35","437/17284",0.0045766590389016,2.26008499509644,1.20182406702351,0.221388438117963,0.35375295402976,0.241671589368536,"CYTB/ND1",2
"GO:0006413","GO:0006413","translational initiation","1/35","126/17284",0.00793650793650794,3.91927437641723,1.48145506176741,0.226118849902975,0.353884687868971,0.241761585299123,"RPL13A",1
"GO:0030099","GO:0030099","myeloid cell differentiation","2/35","444/17284",0.0045045045045045,2.22445302445302,1.17740044552719,0.226633169992374,0.353884687868971,0.241761585299123,"RPS14/RPS19",2
"GO:0007005","GO:0007005","mitochondrion organization","2/35","445/17284",0.00449438202247191,2.21945425361156,1.17394836684423,0.22738332809271,0.353884687868971,0.241761585299123,"ND1/ND2",2
"GO:0002698","GO:0002698","negative regulation of immune effector process","1/35","127/17284",0.0078740157480315,3.88841394825647,1.47164223905039,0.227697462809689,0.353884687868971,0.241761585299123,"RPS19",1
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","1/35","127/17284",0.0078740157480315,3.88841394825647,1.47164223905039,0.227697462809689,0.353884687868971,0.241761585299123,"EEF1A1",1
"GO:0019079","GO:0019079","viral genome replication","1/35","128/17284",0.0078125,3.85803571428571,1.46192887332084,0.229272947381681,0.353884687868971,0.241761585299123,"EEF1A1",1
"GO:0048732","GO:0048732","gland development","2/35","449/17284",0.0044543429844098,2.19968183264397,1.16023060794306,0.230386083627317,0.353884687868971,0.241761585299123,"COX2/RPS15",2
"GO:0045471","GO:0045471","response to ethanol","1/35","129/17284",0.00775193798449612,3.8281284606866,1.45231309187425,0.230845309636382,0.353884687868971,0.241761585299123,"CYTB",1
"GO:0000077","GO:0000077","DNA damage checkpoint signaling","1/35","131/17284",0.00763358778625954,3.76968375136314,1.43336703845597,0.23398069120753,0.356700882717646,0.243685510675004,"RPL26",1
"GO:0030833","GO:0030833","regulation of actin filament polymerization","1/35","133/17284",0.0075187969924812,3.71299677765843,1.41479006360204,0.237103655438456,0.356700882717646,0.243685510675004,"TMSB10",1
"GO:0017148","GO:0017148","negative regulation of translation","1/35","135/17284",0.00740740740740741,3.65798941798942,1.39656887154944,0.240214250065859,0.356700882717646,0.243685510675004,"RPL13A",1
"GO:0030879","GO:0030879","mammary gland development","1/35","135/17284",0.00740740740740741,3.65798941798942,1.39656887154944,0.240214250065859,0.356700882717646,0.243685510675004,"COX2",1
"GO:1903322","GO:1903322","positive regulation of protein modification by small protein conjugation or removal","1/35","135/17284",0.00740740740740741,3.65798941798942,1.39656887154944,0.240214250065859,0.356700882717646,0.243685510675004,"RPS2",1
"GO:0045727","GO:0045727","positive regulation of translation","1/35","136/17284",0.00735294117647059,3.63109243697479,1.38758772420563,0.241764923647274,0.356700882717646,0.243685510675004,"RPL26",1
"GO:1901875","GO:1901875","positive regulation of post-translational protein modification","1/35","136/17284",0.00735294117647059,3.63109243697479,1.38758772420563,0.241764923647274,0.356700882717646,0.243685510675004,"RPS2",1
"GO:0006935","GO:0006935","chemotaxis","2/35","466/17284",0.00429184549356223,2.11943592887799,1.10348555387188,0.243180795550935,0.356700882717646,0.243685510675004,"RPS19/RPL13A",2
"GO:0051592","GO:0051592","response to calcium ion","1/35","137/17284",0.0072992700729927,3.60458811261731,1.37869083889621,0.243312522648461,0.356700882717646,0.243685510675004,"CYTB",1
"GO:0042330","GO:0042330","taxis","2/35","468/17284",0.00427350427350427,2.11037851037851,1.09696873891593,0.244689035236248,0.356985935465444,0.243880248697201,"RPS19/RPL13A",2
"GO:0031570","GO:0031570","DNA integrity checkpoint signaling","1/35","140/17284",0.00714285714285714,3.52734693877551,1.35249113815537,0.247936931286819,0.359985352156823,0.245929344798666,"RPL26",1
"GO:0010212","GO:0010212","response to ionizing radiation","1/35","141/17284",0.00709219858156028,3.50233029381966,1.34391686326535,0.249472291028126,0.360481492299015,0.246268290312328,"RPL26",1
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway","1/35","146/17284",0.00684931506849315,3.38238747553816,1.30217808459826,0.257103530241351,0.369739362537561,0.252592941991502,"RPL26",1
"GO:0001889","GO:0001889","liver development","1/35","147/17284",0.00680272108843537,3.35937803692906,1.29404812368408,0.258620707067209,0.37015854755591,0.252879314468311,"RPS15",1
"GO:0006997","GO:0006997","nucleus organization","1/35","150/17284",0.00666666666666667,3.29219047619048,1.27007269125783,0.263154200146046,0.372133285975275,0.25422838637558,"RPS19",1
"GO:0061008","GO:0061008","hepaticobiliary system development","1/35","150/17284",0.00666666666666667,3.29219047619048,1.27007269125783,0.263154200146046,0.372133285975275,0.25422838637558,"RPS15",1
"GO:0008064","GO:0008064","regulation of actin polymerization or depolymerization","1/35","151/17284",0.00662251655629139,3.27038789025544,1.262215339983,0.264659371325856,0.372133285975275,0.25422838637558,"TMSB10",1
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint signaling","1/35","152/17284",0.00657894736842105,3.24887218045113,1.25442343607163,0.266161555531985,0.372133285975275,0.25422838637558,"RPL26",1
"GO:0050729","GO:0050729","positive regulation of inflammatory response","1/35","152/17284",0.00657894736842105,3.24887218045113,1.25442343607163,0.266161555531985,0.372133285975275,0.25422838637558,"RPS19",1
"GO:0030832","GO:0030832","regulation of actin filament length","1/35","154/17284",0.00649350649350649,3.20667903525046,1.23903186046061,0.269156986026718,0.374587141843635,0.255904774490597,"TMSB10",1
"GO:0009411","GO:0009411","response to UV","1/35","156/17284",0.00641025641025641,3.16556776556777,1.22388997213334,0.272140537529937,0.375280558602927,0.256378492457907,"RPL26",1
"GO:0031960","GO:0031960","response to corticosteroid","1/35","156/17284",0.00641025641025641,3.16556776556777,1.22388997213334,0.272140537529937,0.375280558602927,0.256378492457907,"RPL27",1
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization","1/35","161/17284",0.0062111801242236,3.06725820763088,1.18707828506376,0.27954774537248,0.383742814102222,0.262159608100507,"TMSB10",1
"GO:0030902","GO:0030902","hindbrain development","1/35","162/17284",0.00617283950617284,3.04832451499118,1.17988763484739,0.281020374521108,0.384018792332012,0.262348146730827,"COX1",1
"GO:1902904","GO:1902904","negative regulation of supramolecular fiber organization","1/35","164/17284",0.00609756097560976,3.01114982578397,1.16567127788274,0.283956865637747,0.384551450325558,0.262712039957509,"TMSB10",1
"GO:2000045","GO:2000045","regulation of G1/S transition of mitotic cell cycle","1/35","164/17284",0.00609756097560976,3.01114982578397,1.16567127788274,0.283956865637747,0.384551450325558,0.262712039957509,"RPL26",1
"GO:0030041","GO:0030041","actin filament polymerization","1/35","165/17284",0.00606060606060606,2.99290043290043,1.15864396451782,0.285420738868043,0.384808317581023,0.262887522641619,"TMSB10",1
"GO:0050728","GO:0050728","negative regulation of inflammatory response","1/35","166/17284",0.00602409638554217,2.97487091222031,1.15166951794864,0.286881704703642,0.385058999202222,0.263058779517726,"RPS19",1
"GO:0007584","GO:0007584","response to nutrient","1/35","167/17284",0.00598802395209581,2.95705731394354,1.14474717589106,0.288339768749406,0.385303584789029,0.263225871797315,"CYTB",1
"GO:0051168","GO:0051168","nuclear export","1/35","170/17284",0.00588235294117647,2.90487394957983,1.12428538589839,0.292696606039239,0.389402533144715,0.266026129300676,"RPS15",1
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","1/35","177/17284",0.00564971751412429,2.78999192897498,1.0782324656061,0.302762036368114,0.401026907820923,0.273967493666438,"RPL26",1
"GO:0071478","GO:0071478","cellular response to radiation","1/35","182/17284",0.00549450549450549,2.71334379905809,1.04669074987605,0.309866294060254,0.408644632341471,0.279171655416271,"RPL26",1
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition","1/35","187/17284",0.0053475935828877,2.64079449961803,1.0161940903824,0.316900213137034,0.416103758119063,0.284267468077157,"RPL26",1
"GO:0043484","GO:0043484","regulation of RNA splicing","1/35","188/17284",0.00531914893617021,2.62674772036474,1.01021427925262,0.318298615929349,0.41613065805482,0.284285845168159,"RPS13",1
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition","1/35","190/17284",0.00526315789473684,2.5990977443609,0.998370149345814,0.321087083580945,0.417966807075196,0.285540237667265,"RPL26",1
"GO:0008154","GO:0008154","actin polymerization or depolymerization","1/35","194/17284",0.00515463917525773,2.54550810014728,0.975130510746368,0.326630817121604,0.421549174233865,0.287987585046488,"TMSB10",1
"GO:0042770","GO:0042770","signal transduction in response to DNA damage","1/35","194/17284",0.00515463917525773,2.54550810014728,0.975130510746368,0.326630817121604,0.421549174233865,0.287987585046488,"RPL26",1
"GO:0030324","GO:0030324","lung development","1/35","197/17284",0.0050761421319797,2.50674401740392,0.958078965026547,0.330759733662387,0.425061444961876,0.290387045007068,"RPL13A",1
"GO:0050777","GO:0050777","negative regulation of immune response","1/35","199/17284",0.0050251256281407,2.48155061019383,0.94688484218843,0.333498670141694,0.42676524738471,0.291551022960625,"RPS19",1
"GO:0030323","GO:0030323","respiratory tube development","1/35","201/17284",0.00497512437810945,2.45685856432125,0.935825717028003,0.336226716228586,0.428288962404797,0.29259197152785,"RPL13A",1
"GO:0031396","GO:0031396","regulation of protein ubiquitination","1/35","202/17284",0.00495049504950495,2.44469589816124,0.930345779361112,0.337586668516357,0.428288962404797,0.29259197152785,"RPS2",1
"GO:0000075","GO:0000075","cell cycle checkpoint signaling","1/35","203/17284",0.00492610837438424,2.43265306122449,0.92489840557326,0.338943913956114,0.428288962404797,0.29259197152785,"RPL26",1
"GO:0032271","GO:0032271","regulation of protein polymerization","1/35","205/17284",0.0048780487804878,2.40891986062718,0.914099830590637,0.341650305199996,0.429909967376662,0.293699385171926,"TMSB10",1
"GO:0031503","GO:0031503","protein-containing complex localization","1/35","213/17284",0.00469483568075117,2.31844399731724,0.872134835722052,0.352368637378578,0.441557379619628,0.30165648799389,"RPS15",1
"GO:0060348","GO:0060348","bone development","1/35","217/17284",0.00460829493087558,2.27570770243581,0.851851860842126,0.357664041866041,0.44634107703944,0.304924541999757,"RPL13",1
"GO:0051651","GO:0051651","maintenance of location in cell","1/35","220/17284",0.00454545454545455,2.24467532467532,0.836929016344874,0.361607968351873,0.449405787828253,0.307018244734533,"TMSB10",1
"GO:1901654","GO:1901654","response to ketone","1/35","223/17284",0.00448430493273543,2.21447789878283,0.822245361060898,0.365528366974302,0.452174075205188,0.308909441408912,"RPL27",1
"GO:0060541","GO:0060541","respiratory system development","1/35","224/17284",0.00446428571428571,2.20459183673469,0.817402642805796,0.366829961673083,0.452174075205188,0.308909441408912,"RPL13A",1
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","1/35","229/17284",0.00436681222707424,2.15645664379289,0.793565649971408,0.373299124877374,0.458277787451086,0.313079283166305,"RPL26",1
"GO:0001649","GO:0001649","osteoblast differentiation","1/35","235/17284",0.00425531914893617,2.10139817629179,0.765756081960654,0.380977396444191,0.463610256799771,0.316722238873318,"RPS15",1
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","1/35","235/17284",0.00425531914893617,2.10139817629179,0.765756081960654,0.380977396444191,0.463610256799771,0.316722238873318,"ND2",1
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","1/35","236/17284",0.00423728813559322,2.09249394673123,0.761202048749094,0.382248191864711,0.463610256799771,0.316722238873318,"RPL26",1
"GO:1903320","GO:1903320","regulation of protein modification by small protein conjugation or removal","1/35","245/17284",0.00408163265306122,2.01562682215743,0.721201761200646,0.39357188790041,0.475434840583696,0.324800379067286,"RPS2",1
"GO:1901873","GO:1901873","regulation of post-translational protein modification","1/35","250/17284",0.004,1.97531428571429,0.699709699847276,0.399775431907654,0.481004702932715,0.328605513331517,"RPS2",1
"GO:0009636","GO:0009636","response to toxic substance","1/35","255/17284",0.00392156862745098,1.93658263305322,0.678708430831383,0.405917310970957,0.485526743430186,0.331694812521145,"CYTB",1
"GO:0031348","GO:0031348","negative regulation of defense response","1/35","257/17284",0.00389105058365759,1.92151195108394,0.670440269000627,0.408356929904859,0.485526743430186,0.331694812521145,"RPS19",1
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","1/35","257/17284",0.00389105058365759,1.92151195108394,0.670440269000627,0.408356929904859,0.485526743430186,0.331694812521145,"RPL26",1
"GO:0110053","GO:0110053","regulation of actin filament organization","1/35","264/17284",0.00378787878787879,1.87056277056277,0.642072252897238,0.416819193666931,0.493644692107503,0.337240709839911,"TMSB10",1
"GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","1/35","266/17284",0.0037593984962406,1.85649838882922,0.634124795186668,0.419215308788039,0.49454305958589,0.337854442937729,"RPL26",1
"GO:0002699","GO:0002699","positive regulation of immune effector process","1/35","268/17284",0.00373134328358209,1.84264392324094,0.626245153400194,0.421601859150642,0.495423196356007,0.338455721456178,"RPS19",1
"GO:0051258","GO:0051258","protein polymerization","1/35","291/17284",0.00343642611683849,1.69700540009818,0.540143600059273,0.448371591043188,0.524838063934274,0.358550925518012,"TMSB10",1
"GO:0051347","GO:0051347","positive regulation of transferase activity","1/35","302/17284",0.0033112582781457,1.63519394512772,0.501622523754953,0.460745186163334,0.537239560700104,0.367023192391845,"RPS2",1
"GO:0010948","GO:0010948","negative regulation of cell cycle process","1/35","307/17284",0.00325732899022801,1.60856212191717,0.484624378433279,0.466280012770112,0.54160216867913,0.370003572886405,"RPL26",1
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","1/35","315/17284",0.00317460317460317,1.56770975056689,0.458052366805255,0.475021138397092,0.548791577996549,0.37491512473797,"RPL26",1
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction","1/35","316/17284",0.00316455696202532,1.5627486437613,0.454783077944278,0.47610395177184,0.548791577996549,0.37491512473797,"EEF1A1",1
"GO:0019058","GO:0019058","viral life cycle","1/35","320/17284",0.003125,1.54321428571429,0.441818265164649,0.480413550321773,0.551653582498766,0.376870345659666,"EEF1A1",1
"GO:0009416","GO:0009416","response to light stimulus","1/35","324/17284",0.00308641975308642,1.52416225749559,0.429029300609118,0.48468870265458,0.554454500763952,0.378783834610437,"RPL26",1
"GO:0006913","GO:0006913","nucleocytoplasmic transport","1/35","337/17284",0.0029673590504451,1.46536668079695,0.388620268345896,0.498348270353612,0.555856978647364,0.379741958225456,"RPS15",1
"GO:0051169","GO:0051169","nuclear transport","1/35","337/17284",0.0029673590504451,1.46536668079695,0.388620268345896,0.498348270353612,0.555856978647364,0.379741958225456,"RPS15",1
"GO:0051235","GO:0051235","maintenance of location","1/35","337/17284",0.0029673590504451,1.46536668079695,0.388620268345896,0.498348270353612,0.555856978647364,0.379741958225456,"TMSB10",1
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","1/35","339/17284",0.00294985250737463,1.4567214496418,0.38255342717859,0.500418276464133,0.555856978647364,0.379741958225456,"RPL26",1
"GO:0104004","GO:0104004","cellular response to environmental stimulus","1/35","339/17284",0.00294985250737463,1.4567214496418,0.38255342717859,0.500418276464133,0.555856978647364,0.379741958225456,"RPL26",1
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","1/35","339/17284",0.00294985250737463,1.4567214496418,0.38255342717859,0.500418276464133,0.555856978647364,0.379741958225456,"RPL26",1
"GO:0032496","GO:0032496","response to lipopolysaccharide","1/35","340/17284",0.00294117647058824,1.45243697478992,0.37953445041747,0.501450165536057,0.555856978647364,0.379741958225456,"RPL13A",1
"GO:0048545","GO:0048545","response to steroid hormone","1/35","340/17284",0.00294117647058824,1.45243697478992,0.37953445041747,0.501450165536057,0.555856978647364,0.379741958225456,"RPL27",1
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","1/35","341/17284",0.00293255131964809,1.44817762882279,0.376525015161867,0.502479984009041,0.555856978647364,0.379741958225456,"TMSB10",1
"GO:0002237","GO:0002237","response to molecule of bacterial origin","1/35","358/17284",0.00279329608938547,1.37940941739824,0.326763905029641,0.519673974947952,0.571787257790693,0.390624965238675,"RPL13A",1
"GO:0032535","GO:0032535","regulation of cellular component size","1/35","359/17284",0.00278551532033426,1.37556705133307,0.323915698184215,0.520667204941856,0.571787257790693,0.390624965238675,"TMSB10",1
"GO:0010639","GO:0010639","negative regulation of organelle organization","1/35","364/17284",0.00274725274725275,1.35667189952904,0.309799728793486,0.52560350367285,0.575116877207249,0.392899644240574,"TMSB10",1
