"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization","1/22","388/17284",0.00257731958762887,2.02483598875351,0.728875965252084,0.393349237072334,0.426357564658824,0.327187808532748,"TMSB10",1
"GO:0001701","GO:0001701","in utero embryonic development","1/22","403/17284",0.00248138957816377,1.94946988495376,0.688509571077972,0.405095319170933,0.436040100496491,0.334618209549089,"RPL13",1
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly","1/22","421/17284",0.00237529691211401,1.86611962858994,0.642283637296954,0.418904141625586,0.445285366144767,0.341713048382742,"RPS27",1
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","1/22","428/17284",0.00233644859813084,1.83559898045879,0.624910574743775,0.424191164900485,0.445285366144767,0.341713048382742,"TMSB10",1
"GO:0016032","GO:0016032","viral process","1/22","433/17284",0.0023094688221709,1.8144026873819,0.61269686223667,0.427939463923099,0.445285366144767,0.341713048382742,"EEF1A1",1
"GO:0006163","GO:0006163","purine nucleotide metabolic process","1/22","437/17284",0.0022883295194508,1.79779488246307,0.60303986926999,0.430921322075581,0.445285366144767,0.341713048382742,"ND2",1
"GO:0009410","GO:0009410","response to xenobiotic stimulus","1/22","437/17284",0.0022883295194508,1.79779488246307,0.60303986926999,0.430921322075581,0.445285366144767,0.341713048382742,"CYTB",1
"GO:0043434","GO:0043434","response to peptide hormone","1/22","437/17284",0.0022883295194508,1.79779488246307,0.60303986926999,0.430921322075581,0.445285366144767,0.341713048382742,"CYTB",1
"GO:0007005","GO:0007005","mitochondrion organization","1/22","445/17284",0.00224719101123596,1.76547497446374,0.584020649875399,0.43684058897679,0.448412525108626,0.344112837604582,"ND2",1
"GO:0007015","GO:0007015","actin filament organization","1/22","455/17284",0.0021978021978022,1.72667332667333,0.560778186206011,0.444157052642314,0.449963027186658,0.345302696584668,"TMSB10",1
"GO:0016055","GO:0016055","Wnt signaling pathway","1/22","455/17284",0.0021978021978022,1.72667332667333,0.560778186206011,0.444157052642314,0.449963027186658,0.345302696584668,"RPS12",1
"GO:0031329","GO:0031329","regulation of cellular catabolic process","1/22","466/17284",0.00214592274678112,1.68591494342567,0.535860071963507,0.45210034491451,0.455036061439929,0.349195755128774,"EEF1A1",1
"GO:0009117","GO:0009117","nucleotide metabolic process","1/22","497/17284",0.00201207243460765,1.58075727089812,0.468987917470145,0.473907231414052,0.473907231414052,0.363677535821989,"ND2",1
