filename	read_id	run_id	channel	mux	start_time	duration	template_start	template_duration	sequence_length_template	mean_qscore_template	barcode	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_direction	alignment_length	alignment_num_aligned	alignment_num_correct	alignment_num_insertions	alignment_num_deletions	alignment_num_substitutions	alignment_mapq	alignment_strand_coverage	alignment_identity	alignment_accuracy	alignment_bed_hits
PAS98400_pass_37c98976_42c0cd09_1.pod5	35154e86-73c7-4939-8004-3b36b6f4fd4b	42c0cd09907564fb01020833874d2aa3fd3d952f	690	2	99.784	10.8647	100.397	10.2522	1391	17.2897	unclassified	ENST00000370986.9	677	1352	704	1378	+	678	671	667	3	4	4	1	0.484544	0.994039	0.983776	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	b8e153f9-ce44-42ec-a6e0-dd9c0f0a72f0	42c0cd09907564fb01020833874d2aa3fd3d952f	2922	2	97.746	7.45275	99.546	5.65275	893	14.1259	unclassified	ENST00000361899.2	0	681	145	824	+	693	667	661	12	14	6	60	0.760358	0.991005	0.953824	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	987fd850-9a5a-484a-9920-266dfa69e2ea	42c0cd09907564fb01020833874d2aa3fd3d952f	2932	2	97.746	5.78825	99.346	4.18825	580	17.6847	unclassified	ENST00000678683.1	12	523	0	508	+	513	506	502	2	5	4	0	0.875862	0.992095	0.978558	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	cc56308f-2cbf-4f1d-8988-9d60f31170da	42c0cd09907564fb01020833874d2aa3fd3d952f	882	2	103.071	3.1705	103.546	2.6955	253	19.9798	unclassified	ENST00000311549.11	315	566	0	244	+	251	244	244	0	7	0	0	0.964427	1	0.972112	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	fcaf1304-a6de-48cd-971c-88fbc1d5ab93	42c0cd09907564fb01020833874d2aa3fd3d952f	1800	2	99.823	1.82625	100.385	1.26375	150	11.5482	unclassified	ENST00000361739.1	569	684	8	123	+	115	115	115	0	0	0	60	0.766667	1	1	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	9a675b1a-d348-46e9-8b80-bcf58425b75a	42c0cd09907564fb01020833874d2aa3fd3d952f	1878	2	101.243	6.2195	101.78	5.682	743	19.5333	unclassified	ENST00000566435.4	13	746	0	729	+	739	723	723	6	10	0	60	0.981157	1	0.978349	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	0841f6f2-4fa0-4963-b849-3b5b2a7cc663	42c0cd09907564fb01020833874d2aa3fd3d952f	1839	2	99.904	2.31725	100.454	1.76725	201	16.2945	unclassified	ENST00000217958.8	1289	1470	5	189	+	184	181	181	3	0	0	60	0.915423	1	0.983696	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	bd22815b-cbae-4b7f-b4b7-38a9ebf712cf	42c0cd09907564fb01020833874d2aa3fd3d952f	1875	2	100.313	6.43675	100.788	5.96175	914	15.4318	unclassified	ENST00000540040.3	332	1244	0	902	+	928	886	787	16	26	99	23	0.986871	0.888262	0.84806	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	e762fa01-29d2-4d9f-951a-df633f5dd600	42c0cd09907564fb01020833874d2aa3fd3d952f	1852	2	103.75	5.07175	104.237	4.58425	629	17.0017	unclassified	ENST00000580261.6	0	611	2	614	+	618	605	595	7	6	10	1	0.972973	0.983471	0.962783	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	efb12642-1256-407b-b12c-47df07cd2b94	42c0cd09907564fb01020833874d2aa3fd3d952f	1719	2	102.763	3.94025	103.326	3.37775	388	16.3149	unclassified	ENST00000227507.3	3850	4238	0	383	+	391	380	373	3	8	7	60	0.987113	0.981579	0.953964	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	52804fc0-4b17-447a-9d14-705e6da4be74	42c0cd09907564fb01020833874d2aa3fd3d952f	1881	2	100.369	4.63625	100.869	4.13625	487	17.6226	unclassified	ENST00000370035.8	5096	5584	0	477	+	488	477	474	0	11	3	0	0.979466	0.993711	0.971311	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	19be096b-1c4f-4045-b5fc-f61934fa7ce1	42c0cd09907564fb01020833874d2aa3fd3d952f	1768	2	101.148	6.527	101.935	5.7395	443	19.4808	unclassified	ENST00000321153.9	12	458	0	434	+	448	432	431	2	14	1	60	0.979684	0.997685	0.962054	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	115acc18-c5fa-4b83-bca4-e3ef4b9ae1bd	42c0cd09907564fb01020833874d2aa3fd3d952f	1686	2	100.233	4.2115	101.046	3.399	295	24.1789	unclassified	ENST00000600213.3	16	294	3	281	+	279	277	265	1	1	12	1	0.942373	0.956679	0.949821	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	31e394af-b90b-4140-902f-ffad19b6850d	42c0cd09907564fb01020833874d2aa3fd3d952f	1669	2	100.714	6.478	101.252	5.9405	808	15.605	unclassified	ENST00000225655.6	16	804	4	791	+	802	773	763	14	15	10	60	0.97401	0.987063	0.951372	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	da8b8bd0-1b6e-4f74-b9ef-ba9c8a5c200e	42c0cd09907564fb01020833874d2aa3fd3d952f	1692	2	104.053	3.68825	104.591	3.15075	451	20.2656	unclassified	ENST00000264258.8	16	443	0	428	+	428	427	426	1	0	1	23	0.949002	0.997658	0.995327	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	8d4e512b-2a10-4a34-8c7d-53bc11f0567a	42c0cd09907564fb01020833874d2aa3fd3d952f	1416	2	100.013	12.039	100.501	11.5515	1612	16.5479	unclassified	ENST00000372715.7	202	1815	0	1603	+	1622	1594	1582	9	19	12	60	0.994417	0.992472	0.975339	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	0825b7fe-4358-4206-9d8d-d61fed2fd14e	42c0cd09907564fb01020833874d2aa3fd3d952f	1929	2	97.288	9.207	99.7005	6.7945	875	14.4311	unclassified	ENST00000337554.8	11	836	0	812	+	830	807	797	5	18	10	54	0.928	0.987608	0.960241	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	eb622162-4017-497f-af97-98a66348d6ae	42c0cd09907564fb01020833874d2aa3fd3d952f	1283	2	102.442	7.78925	102.967	7.26425	1118	17.2409	unclassified	ENST00000600213.3	16	1049	3	1029	+	1043	1016	968	10	17	48	60	0.91771	0.952756	0.928092	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	130aae44-8e42-407b-ab44-dfb18da967e1	42c0cd09907564fb01020833874d2aa3fd3d952f	1701	2	97.173	6.2665	99.498	3.9415	582	18.6582	unclassified	ENST00000614891.5	2313	2826	0	513	+	514	512	512	1	1	0	60	0.881443	1	0.996109	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	9be5e478-751d-4a21-a079-8a2faa781d60	42c0cd09907564fb01020833874d2aa3fd3d952f	1394	2	107.438	5.1915	107.925	4.704	603	14.7362	unclassified	ENST00000643754.2	13	607	0	587	+	597	584	575	3	10	9	23	0.973466	0.984589	0.963149	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	37b1b1fc-abbc-4e97-af9c-bf75f60719fd	42c0cd09907564fb01020833874d2aa3fd3d952f	1221	2	110.864	4.24675	111.414	3.69675	404	15.2954	unclassified	ENST00000358435.9	43	434	0	393	+	394	390	386	3	1	4	60	0.972772	0.989744	0.979695	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	d881507e-e331-4feb-8a47-01498bd13994	42c0cd09907564fb01020833874d2aa3fd3d952f	1338	2	105.301	4.40025	105.801	3.90025	533	16.877	unclassified	ENST00000457341.6	80	607	0	521	+	528	520	517	1	7	3	0	0.977486	0.994231	0.979167	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	6e1c5fe1-6684-49fc-8f62-28d5518291be	42c0cd09907564fb01020833874d2aa3fd3d952f	1209	2	105.429	6.312	106.067	5.6745	762	17.4374	unclassified	ENST00000610455.4	55	816	0	752	+	762	751	748	1	10	3	32	0.986877	0.996005	0.981627	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	52608e8f-b98e-4e94-8944-231e9dd1cfdb	42c0cd09907564fb01020833874d2aa3fd3d952f	1215	2	109.429	4.98125	109.917	4.49375	544	18.0812	unclassified	ENST00000311549.11	13	566	0	543	+	555	541	541	2	12	0	17	0.998162	1	0.974775	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	f3348b97-0b82-4b69-bf66-5b7ca6f7c98d	42c0cd09907564fb01020833874d2aa3fd3d952f	1266	2	102.842	10.105	103.292	9.655	1416	16.1619	unclassified	ENST00000307961.11	23	1428	0	1402	+	1417	1390	1377	12	15	13	27	0.990113	0.990647	0.971771	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	3d5f2bf9-3507-46ea-894c-a88769923ec3	42c0cd09907564fb01020833874d2aa3fd3d952f	1005	2	104.038	5.09775	104.525	4.61025	620	16.5691	unclassified	ENST00000361436.10	22	630	9	608	+	609	598	594	1	10	4	60	0.966129	0.993311	0.975369	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	8ad2970f-416c-4118-b605-6592ca9bb831	42c0cd09907564fb01020833874d2aa3fd3d952f	1615	2	97.173	8.0375	99.9855	5.225	823	15.6968	unclassified	ENST00000362079.2	12	784	1	772	+	782	761	751	10	11	10	60	0.936817	0.986859	0.960358	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	7d25b769-0c9a-48ed-b2c9-033b7b11afc7	42c0cd09907564fb01020833874d2aa3fd3d952f	1101	2	108.986	6.4295	109.511	5.9045	692	16.4946	unclassified	ENST00000615911.4	99	784	6	685	+	687	677	669	2	8	8	0	0.981214	0.988183	0.973799	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	9f5bc509-fb51-4e5a-b2fa-6f519a35c9bc	42c0cd09907564fb01020833874d2aa3fd3d952f	1417	2	97.052	14.6093	100.04	11.6217	1612	17.2578	unclassified	ENST00000222005.7	18	1618	0	1605	+	1618	1587	1579	18	13	8	60	0.995658	0.994959	0.975896	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	1243a752-1641-4314-9e86-c53213f58a52	42c0cd09907564fb01020833874d2aa3fd3d952f	979	2	105.235	5.99975	105.848	5.38725	822	14.9643	unclassified	ENST00000361899.2	0	681	143	818	+	692	664	659	11	17	5	60	0.821168	0.99247	0.952312	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	34efe973-d96c-4fc0-9f61-d88fff06c2a0	42c0cd09907564fb01020833874d2aa3fd3d952f	1087	2	103.93	10.2863	104.505	9.71125	1600	14.7856	unclassified	ENST00000377685.9	2865	4468	0	1592	+	1620	1575	1558	17	28	17	0	0.995	0.989206	0.961728	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	32b8affb-7d66-44df-8b1c-6547419f67d1	42c0cd09907564fb01020833874d2aa3fd3d952f	952	2	100.298	5.555	100.611	5.2425	745	16.6805	unclassified	ENST00000361739.1	12	684	0	673	+	679	666	664	7	6	2	60	0.903356	0.996997	0.977909	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	4ed329e1-143e-4bbe-88a8-2fdf8e8c556e	42c0cd09907564fb01020833874d2aa3fd3d952f	1057	2	100.691	7.675	101.216	7.15	1135	14.2018	unclassified	ENST00000361789.2	11	1141	0	1115	+	1139	1106	1095	9	24	11	60	0.982379	0.990054	0.96137	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	564bedcb-b368-4510-bac2-5ca69d527ac1	42c0cd09907564fb01020833874d2aa3fd3d952f	1063	2	105.148	6.4295	105.685	5.892	930	16.7458	unclassified	ENST00000600213.3	24	948	6	922	+	932	908	862	8	16	46	60	0.984946	0.949339	0.924893	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	c5c97700-1ec4-4978-ae57-279ffad23166	42c0cd09907564fb01020833874d2aa3fd3d952f	942	2	103.335	5.94025	103.985	5.29025	707	15.8756	unclassified	ENST00000225430.9	46	732	1	694	+	701	678	677	15	8	1	29	0.980198	0.998525	0.965763	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	a5c3b129-0f5f-46fa-b334-d8b14241e03c	42c0cd09907564fb01020833874d2aa3fd3d952f	968	2	100.056	11.1528	100.556	10.6528	1606	15.2547	unclassified	ENST00000361624.2	8	1542	0	1513	+	1547	1500	1491	13	34	9	60	0.942092	0.994	0.963801	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	8b80f9d1-5e8c-4577-a59f-e21b360a256e	42c0cd09907564fb01020833874d2aa3fd3d952f	917	2	102.879	6.04275	103.541	5.38025	701	16.0692	unclassified	ENST00000396651.8	41	739	0	689	+	699	688	681	1	10	7	41	0.982882	0.989826	0.974249	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	3e0a4fb1-2d2b-4499-87da-ddf62cae2076	42c0cd09907564fb01020833874d2aa3fd3d952f	924	2	104.144	5.96575	104.694	5.41575	731	12.2345	unclassified	ENST00000406022.6	81	748	55	707	+	678	641	629	11	26	12	13	0.891929	0.981279	0.927729	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	63a11672-ef2f-4d1b-b42d-2748b142bbd2	42c0cd09907564fb01020833874d2aa3fd3d952f	874	2	104.967	7.02975	105.454	6.54225	932	19.1884	unclassified	ENST00000302182.8	11	933	0	917	+	923	916	913	1	6	3	60	0.983906	0.996725	0.989166	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	cacf3eef-0a5f-4639-aa90-1a49f1e97d42	42c0cd09907564fb01020833874d2aa3fd3d952f	845	2	103.071	7.81025	103.571	7.31025	984	16.2392	unclassified	ENST00000512805.6	28	1101	3	964	+	1078	956	950	5	117	6	24	0.976626	0.993724	0.881262	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	895b682d-3463-4f50-af61-e443ab6c8f0e	42c0cd09907564fb01020833874d2aa3fd3d952f	939	2	101.027	7.72675	101.477	7.27675	1020	18.1389	unclassified	ENST00000229633.7	2305	3325	0	1016	+	1026	1010	1010	6	10	0	60	0.996078	1	0.984405	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	604860a5-aba1-437f-a952-bf02e1e866dc	42c0cd09907564fb01020833874d2aa3fd3d952f	815	2	108.019	6.7185	108.519	6.2185	821	16.4754	unclassified	ENST00000352983.7	13	834	0	816	+	829	808	804	8	13	4	60	0.99391	0.995049	0.969843	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	e38707fa-7071-42bc-80fe-3d37dc82f996	42c0cd09907564fb01020833874d2aa3fd3d952f	788	2	106.016	8.1385	106.516	7.6385	1008	16.0131	unclassified	ENST00000300408.8	16	1042	0	1000	+	1029	997	989	3	29	8	24	0.992063	0.991976	0.961127	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	a5296000-4b28-4d75-92d3-23a7d7784dbf	42c0cd09907564fb01020833874d2aa3fd3d952f	785	2	101.589	8.444	102.077	7.9565	950	14.7392	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	4aa38d8d-b346-4e7a-b7f3-72df7941ee20	42c0cd09907564fb01020833874d2aa3fd3d952f	718	2	112.433	2.94775	112.97	2.41025	300	14.9932	unclassified	ENST00000556230.2	403	675	14	288	+	274	272	272	2	0	0	0	0.913333	1	0.992701	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	e647b962-44b6-4eae-bd82-ac68dc5fbf8a	42c0cd09907564fb01020833874d2aa3fd3d952f	785	2	110.524	4.16075	111.074	3.61075	502	18.045	unclassified	ENST00000529639.6	19	502	3	484	+	483	481	479	0	2	2	39	0.958167	0.995842	0.991718	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	7ce35a24-5fe5-4ab1-a039-0855a4c1c2f8	42c0cd09907564fb01020833874d2aa3fd3d952f	776	2	111.634	3.28775	112.121	2.80025	403	15.2966	unclassified	ENST00000347512.8	13	399	0	383	+	390	379	378	4	7	1	15	0.950372	0.997361	0.969231	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	3c28536f-f3f4-4f27-a3d2-a58b64dcd629	42c0cd09907564fb01020833874d2aa3fd3d952f	763	2	104.635	4.3115	105.198	3.749	468	16.5652	unclassified	ENST00000647248.2	12	475	0	465	+	466	462	457	3	1	5	31	0.99359	0.989177	0.980687	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	3ff97b79-65ff-499b-bca6-44bae3ffd9cb	42c0cd09907564fb01020833874d2aa3fd3d952f	894	2	100.604	11.9497	101.116	11.4373	1612	16.0235	unclassified	ENST00000361624.2	10	1542	0	1516	+	1544	1504	1495	12	28	9	60	0.940447	0.994016	0.968264	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	d556e525-e14a-41da-9232-23b50a85d115	42c0cd09907564fb01020833874d2aa3fd3d952f	787	2	111.64	3.4075	112.203	2.845	449	18.984	unclassified	ENST00000264258.8	16	442	1	428	+	429	424	424	3	2	0	19	0.951002	1	0.988345	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	8768c1fe-57c8-4338-bc53-61bf8556c875	42c0cd09907564fb01020833874d2aa3fd3d952f	801	2	105.521	2.78025	106.209	2.09275	349	14.7856	unclassified	ENST00000361227.2	10	346	1	332	+	337	330	326	1	6	4	60	0.948424	0.987879	0.967359	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	66286a79-922b-405f-98af-41356a95afd6	42c0cd09907564fb01020833874d2aa3fd3d952f	718	2	99.843	4.861	100.443	4.261	479	19.0934	unclassified	ENST00000253788.12	32	505	0	473	+	473	473	471	0	0	2	32	0.987474	0.995772	0.995772	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	4782e7d4-2bff-4ed9-b491-4bedce95e8ed	42c0cd09907564fb01020833874d2aa3fd3d952f	859	2	99.858	3.97775	100.296	3.54025	509	15.5973	unclassified	ENST00000396070.6	10	439	1	484	+	486	426	422	57	3	4	1	0.948919	0.99061	0.868313	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	82efc4db-5c08-4f33-9109-773c24b60122	42c0cd09907564fb01020833874d2aa3fd3d952f	1947	2	100.701	4.40575	101.176	3.93075	510	15.2423	unclassified	ENST00000429711.7	43	532	1	497	+	500	485	476	11	4	9	17	0.972549	0.981443	0.952	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	53da4ba3-8629-4bcb-96f5-93731fff6c5f	42c0cd09907564fb01020833874d2aa3fd3d952f	780	2	103.574	9.899	104.211	9.2615	1474	20.277	unclassified	ENST00000304786.12	22	1479	0	1462	+	1466	1453	1450	9	4	3	24	0.991859	0.997935	0.989086	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	3fdc9b91-f18e-44b4-a27e-ec6de3d2fc5f	42c0cd09907564fb01020833874d2aa3fd3d952f	672	2	102.604	5.141	103.379	4.366	505	9.40278	unclassified	ENST00000429711.7	40	516	0	481	+	498	459	445	22	17	14	38	0.952475	0.969499	0.893574	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	fc9cdb59-d276-421e-945f-ba207fc68d5c	42c0cd09907564fb01020833874d2aa3fd3d952f	683	2	104.04	4.2305	104.678	3.593	359	16.3258	unclassified	ENST00000677764.1	1393	1740	0	350	+	350	347	343	3	0	4	0	0.97493	0.988473	0.98	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	736bdeba-9bdb-4348-9ef1-a05c375f4a3d	42c0cd09907564fb01020833874d2aa3fd3d952f	633	2	101.404	5.62525	101.879	5.15025	688	16.0415	unclassified	ENST00000652617.1	1107	1588	177	658	+	489	473	469	8	8	4	0	0.699128	0.991543	0.9591	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	df66d904-c518-4740-8d4f-219f7a2a79e1	42c0cd09907564fb01020833874d2aa3fd3d952f	637	2	99.652	6.55625	100.177	6.03125	845	18.7838	unclassified	ENST00000531188.6	11	841	0	831	+	835	826	820	5	4	6	0	0.983432	0.992736	0.982036	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	f77470dd-7117-4de6-8ae1-3205fcc341c4	42c0cd09907564fb01020833874d2aa3fd3d952f	618	2	100.732	4.82675	101.357	4.20175	502	16.85	unclassified	ENST00000314133.4	11	494	5	488	+	485	481	472	2	2	9	60	0.962151	0.981289	0.973196	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	87e75111-bc18-4065-bbc5-ef75fd0e2569	42c0cd09907564fb01020833874d2aa3fd3d952f	582	2	103.866	3.4915	104.466	2.8915	351	13.6589	unclassified	ENST00000343986.9	14	358	0	340	+	346	338	335	2	6	3	60	0.968661	0.991124	0.968208	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	29ecf67f-66b5-4ef0-9d32-b3a50a5a6613	42c0cd09907564fb01020833874d2aa3fd3d952f	592	2	99.878	8.27075	100.441	7.70825	933	16.1209	unclassified	ENST00000343262.9	22	945	1	916	+	927	911	902	4	12	9	51	0.980707	0.990121	0.973031	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	4107ab70-d24d-406c-8b35-67182cd16c38	42c0cd09907564fb01020833874d2aa3fd3d952f	625	2	99.716	6.61625	100.253	6.07875	876	15.4558	unclassified	ENST00000630979.3	20	887	0	859	+	877	849	841	10	18	8	0	0.980594	0.990577	0.958951	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	eb00fdcc-1a3b-44b1-a922-bc7184b9c584	42c0cd09907564fb01020833874d2aa3fd3d952f	1810	1	77.681	19.607	78.4435	18.8445	1480	4.82523	unclassified	ENST00000475516.5	959	1677	747	1466	+	724	713	701	6	5	12	0	0.485811	0.98317	0.968232	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	c4265a5a-7c19-4ffa-b9de-6ac8c1ffbb2c	42c0cd09907564fb01020833874d2aa3fd3d952f	1652	2	100.804	5.81725	101.367	5.25475	756	15.4873	unclassified	ENST00000362079.2	12	784	0	737	+	773	736	732	1	36	4	60	0.974868	0.994565	0.94696	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	57685058-ee79-42f5-8ef8-63b50faf8f14	42c0cd09907564fb01020833874d2aa3fd3d952f	416	2	103.969	4.60125	104.432	4.13875	496	16.1886	unclassified	ENST00000230050.4	20	503	4	487	+	485	481	474	2	2	7	33	0.97379	0.985447	0.97732	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	d4fdb5ef-bfdf-46b0-afdb-8573fcb47a81	42c0cd09907564fb01020833874d2aa3fd3d952f	1639	2	102.626	4.79075	103.001	4.41575	545	11.7768	unclassified	ENST00000361436.10	14	632	0	535	+	622	531	516	4	87	15	60	0.981651	0.971751	0.829582	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	aff20b4e-e64a-4349-8b80-1a8e3143526d	42c0cd09907564fb01020833874d2aa3fd3d952f	470	2	101.471	4.60625	101.996	4.08125	500	16.228	unclassified	ENST00000651545.1	26	526	0	496	+	501	495	494	1	5	1	0	0.992	0.99798	0.986028	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	063f9303-2cd8-4059-a536-d76202e8b0fd	42c0cd09907564fb01020833874d2aa3fd3d952f	578	2	101.816	7.002	102.403	6.4145	765	15.018	unclassified	ENST00000226796.7	269	1015	29	756	+	754	719	711	8	27	8	0	0.950327	0.988873	0.942971	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	7ea6953a-64ca-4671-aa29-e7538f0d80a1	42c0cd09907564fb01020833874d2aa3fd3d952f	1568	2	100.346	1.93375	100.871	1.40875	172	13.5522	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	ee4a00fe-8543-4aa4-bb9a-ccbd50db9a69	42c0cd09907564fb01020833874d2aa3fd3d952f	677	2	96.691	4.263	96.691	4.263	177	1.77824	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	9545484d-e157-4b74-bcc2-eada7b56e263	42c0cd09907564fb01020833874d2aa3fd3d952f	1580	2	101.554	3.8835	102.029	3.4085	410	14.8626	unclassified	ENST00000501597.3	55	466	0	407	+	420	398	395	9	13	3	1	0.992683	0.992462	0.940476	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	dfaad1bc-2629-4169-93ce-805d5d55446c	42c0cd09907564fb01020833874d2aa3fd3d952f	435	2	101.563	3.98825	102.1	3.45075	486	16.327	unclassified	ENST00000357039.9	1030	1506	0	475	+	483	468	467	7	8	1	35	0.977366	0.997863	0.966874	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	d50e4ad4-d950-4861-b0b4-f200c6d2d73c	42c0cd09907564fb01020833874d2aa3fd3d952f	439	2	100.975	3.7375	101.5	3.2125	429	15.4849	unclassified	ENST00000264258.8	21	442	0	413	+	425	409	404	4	12	5	21	0.962704	0.987775	0.950588	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	799a0df4-4535-417f-901e-e7cc6aa31e43	42c0cd09907564fb01020833874d2aa3fd3d952f	432	2	101.487	4.54425	102.049	3.98175	541	15.3688	unclassified	ENST00000422514.7	20	529	0	510	+	511	508	503	2	1	5	53	0.942699	0.990157	0.984344	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	5b592c18-e660-42e3-a0d0-80c5581870e0	42c0cd09907564fb01020833874d2aa3fd3d952f	569	2	100.213	7.61725	100.75	7.07975	923	16.1221	unclassified	ENST00000202773.14	17	920	10	913	+	907	899	896	4	4	3	1	0.978332	0.996663	0.987872	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	7c188ff1-05d6-4173-8aa7-7419e94a14a8	42c0cd09907564fb01020833874d2aa3fd3d952f	719	2	101.154	7.49275	101.679	6.96775	877	15.8641	unclassified	ENST00000371692.9	2273	2345	13	85	-	72	72	71	0	0	1	13	0.0820981	0.986111	0.986111	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	af831af1-2fe5-46e8-88ed-51681c3605e6	42c0cd09907564fb01020833874d2aa3fd3d952f	1178	2	106.702	3.2205	107.264	2.658	367	14.8246	unclassified	ENST00000491306.6	7	373	0	363	+	367	362	355	1	4	7	60	0.989101	0.980663	0.967302	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	89a6da45-afc6-4aab-af2d-bd40b8ce990f	42c0cd09907564fb01020833874d2aa3fd3d952f	1834	2	100.256	1.96475	100.894	1.32725	111	12.4009	unclassified	ENST00000396290.2	1188	1291	4	105	+	103	101	101	0	2	0	0	0.90991	1	0.980583	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	66f14551-b89f-464b-ab9b-817d59d3f94c	42c0cd09907564fb01020833874d2aa3fd3d952f	648	2	106.073	2.607	106.548	2.132	326	14.1971	unclassified	*	-1	-1	-1	-1	*	0	0	0	0	0	0	0	0	0	0	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	00e57621-2f17-4052-a025-2dc47978d583	42c0cd09907564fb01020833874d2aa3fd3d952f	1156	2	106.122	4.28425	106.635	3.77175	554	16.7139	unclassified	ENST00000404735.1	129	648	15	537	+	522	519	518	3	0	1	8	0.942238	0.998073	0.992337	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	43ba585d-1879-45c5-a1bb-e190b5a87f41	42c0cd09907564fb01020833874d2aa3fd3d952f	1900	2	102.794	3.52775	103.231	3.09025	439	15.8499	unclassified	ENST00000247655.4	12	433	2	428	+	427	420	419	6	1	1	56	0.970387	0.997619	0.981265	0
PAS98400_pass_37c98976_42c0cd09_1.pod5	a01300c3-046b-4b0f-b885-707b7593c25d	42c0cd09907564fb01020833874d2aa3fd3d952f	1565	2	97.173	5.1595	99.5855	2.747	356	17.4387	unclassified	ENST00000369278.5	3876	4170	0	290	+	296	288	288	2	6	0	60	0.814607	1	0.972973	0
